Label, pos.X (µm), pos.Y (µm), pos.Z (µm), e1.X, e1.Y, e1.Z, e2.X, e2.Y, e2.Z, r1 (µm), r2 (µm), r3 (µm)
1957,-27.1148,9.09069,1.33727,0.959978,-0.000155291,-0.280077,-0.269711,0.269024,-0.924598,4.2754,3.17653,1.59271
567,-27.0588,53.2437,-18.6897,0.0572447,0.265577,0.962389,0.917469,-0.394101,0.0541817,10.6395,8.2087,7.24636
1612,-27.0152,-6.50941,-3.16692,0.99181,0.0310125,-0.1239,0.124712,-0.444505,0.887052,5.89126,4.174,2.36046
2291,-26.8101,-4.30961,-74.7304,0.792168,0.072357,0.605999,0.602311,0.067484,-0.795404,4.71273,2.02306,1.27397
1194,-26.7925,-9.64068,-10.1043,0.099251,0.523475,-0.84624,0.991738,0.0174234,0.127094,10.409,6.84875,5.91853
1236,-26.7519,-60.1287,-3.63774,0.0674439,-0.927715,-0.367146,-0.0150789,-0.36889,0.929351,10.2127,9.86049,7.27249
1262,-26.69,5.45015,20.8518,0.938368,0.21904,-0.267371,0.341474,-0.467788,0.815212,4.58571,4.0484,3.56887
1429,-26.3727,12.2905,-0.131496,0.299016,-0.0784417,-0.951019,-0.917853,-0.29626,-0.264152,4.6037,3.54869,2.09207
1440,-26.3187,-2.81986,5.46667,0.0248719,0.100708,-0.994605,0.999686,-0.00544725,0.0244474,5.03255,4.36493,2.1282
1019,-26.2056,13.8644,22.6384,0.0427373,-0.692923,0.719743,-0.811241,-0.444553,-0.379817,9.28606,5.82337,5.16896
1784,-25.9369,-12.6049,15.8684,0.0178081,0.48982,0.871642,0.995847,0.0691622,-0.0592114,9.58362,4.69265,3.63211
95,-25.863,18.0916,-21.8624,-0.0625713,0.369833,0.926989,-0.075834,-0.927886,0.365072,23.7644,9.30166,6.63047
1743,-25.7433,21.4158,41.7828,0.0915488,0.272664,0.957744,-0.044477,-0.959703,0.277473,19.5331,12.0433,5.94754
2984,-25.7333,-6.05668,18.9557,0.364149,0.0764352,-0.928199,0.931341,-0.0299248,0.362918,3.72324,2.75448,2.20205
1720,-25.6891,13.5524,12.9011,0.999369,0.0348336,-0.0069083,0.00688307,0.000844143,0.999976,6.55183,4.4038,2.73325
2105,-25.6429,-15.7578,56.2354,-0.0458101,-0.730681,-0.681181,-0.0125508,-0.681422,0.731783,17.839,13.5756,6.25889
211,-25.5485,-48.864,48.9737,0.514754,0.210921,0.830988,0.845716,0.0341298,-0.53254,8.83017,8.26605,7.47948
1274,-25.1906,-21.806,-80.9157,-0.961821,-0.179017,-0.207009,-0.169151,-0.205771,0.96387,10.7117,10.0128,8.33204
105,-25.0636,8.49085,-5.34805,-0.144402,-0.309605,-0.939837,-0.455946,-0.822137,0.340886,4.2759,3.1183,2.59484
2610,-24.9993,29.3571,-21.1154,-0.129479,0.180914,0.974939,0.897506,-0.396628,0.192795,2.93722,1.61075,1.25008
901,-24.9879,6.35744,-0.160602,-0.129288,-0.126282,0.983533,0.991501,-0.0309619,0.12636,3.46564,2.59251,1.88509
952,-24.8717,-6.45332,7.04789,0.276746,-0.125077,0.952768,-0.960709,-0.0578716,0.271456,11.2281,7.03496,2.5649
2910,-24.7792,59.7554,34.3932,0.0363464,-0.0647595,0.997239,-0.0857509,-0.99442,-0.0614511,11.8738,9.37032,8.89524
512,-24.5536,-29.6843,68.6275,0.99576,-0.0910551,-0.0130411,-0.0117901,-0.266948,0.963639,10.9575,8.99344,8.15712
645,-24.4322,16.3368,-51.3845,0.113421,0.290663,-0.950079,0.626363,0.721366,0.295467,4.17062,0.933729,0.800417
1156,-24.1594,-21.0532,27.3515,0.00790454,0.47531,0.879783,0.121265,-0.873773,0.470974,18.4278,11.7241,9.66034
798,-23.9995,2.44485,-6.68809,0.995838,-0.00671995,-0.090888,-0.0846585,0.301052,-0.949842,4.96764,3.42522,3.16577
1221,-23.9844,-15.4955,2.68004,-0.0115472,-0.0261119,0.999592,0.683714,-0.729665,-0.0111625,8.5058,4.6532,3.71388
204,-23.8597,-11.4712,-43.3968,0.356411,0.201463,-0.912351,-0.739618,-0.535827,-0.407252,2.46231,1.84729,1.4133
2838,-23.7532,10.4853,5.66253,0.978758,-0.0351485,-0.201985,-0.20496,-0.143854,-0.968141,8.19037,4.41972,2.10712
1162,-23.7423,-30.4377,-28.3854,0.232999,-0.0342106,0.971875,-0.962185,0.136904,0.235495,2.87806,2.1093,1.38776
2266,-23.5378,-44.9197,-38.1393,0.0292309,-0.0596522,0.997791,0.886659,0.462421,0.00167031,8.05192,3.37619,2.24445
897,-23.4892,8.64471,12.9765,0.993288,0.0264899,0.112592,0.103296,0.234833,-0.966532,8.82228,5.35325,2.46172
2903,-23.3846,-0.52224,27.0767,0.0261184,0.97007,0.241418,-0.726679,-0.147418,0.670974,10.1767,6.29341,5.55462
815,-23.1718,-34.9027,56.6595,0.0733185,-0.0802155,0.994077,0.556872,0.830194,0.0259189,9.2846,6.04365,5.49947
1835,-23.1119,-2.71979,-5.18931,0.129826,-0.15545,0.979275,-0.987765,0.0657832,0.141394,7.91874,3.96213,2.62756
436,-22.9681,29.5818,15.1059,0.0358551,0.12687,0.991271,-0.00402845,-0.991883,0.127094,22.2068,9.94256,7.11228
3101,-22.9623,-42.0789,58.6115,0.0533847,0.0278327,0.998186,0.939644,-0.339714,-0.0407815,9.06815,6.00792,4.47333
1423,-22.7853,2.61369,5.7888,0.149204,0.104465,-0.983273,0.987472,0.0359056,0.153656,17.4259,6.66743,2.8432
408,-22.7399,-43.2163,9.89194,0.0152556,-0.189333,-0.981794,0.0130916,-0.981787,0.189535,16.9831,12.9557,8.36736
375,-22.7046,5.42719,10.343,0.276686,-0.0786608,0.957736,-0.960938,-0.0294195,0.275195,9.4809,5.10023,2.2224
458,-22.4984,46.8521,18.3382,0.0633355,0.0914323,0.993795,-0.0612212,-0.993563,0.0953126,18.1393,9.59098,5.66215
2102,-22.3264,18.3593,9.87198,0.0735661,-0.0676467,0.994993,0.990273,0.123102,-0.0648477,7.7003,4.44423,3.02229
2076,-22.2134,-18.2859,-26.3068,0.0258852,0.0724154,-0.997039,0.0241733,-0.997127,-0.0717942,18.7415,11.9004,7.24921
433,-22.1223,27.8917,-63.3237,-0.0238588,0.421007,0.906743,0.485308,-0.788083,0.378682,12.0139,9.22301,8.75515
322,-22.1176,4.29083,-13.8708,0.0354345,-0.996207,-0.0794737,-0.998027,-0.0393996,0.0488917,8.98682,7.21198,6.30027
3147,-22.0508,-31.0513,-69.2282,-0.079244,0.32856,0.941153,-0.840949,-0.528998,0.113868,12.13,9.91948,8.28184
2207,-22.0382,-10.2334,8.72853,0.00614767,0.0510558,0.998677,0.999727,0.0221862,-0.00728837,4.52936,3.20579,2.84227
3149,-22.023,-2.5001,-58.1349,-0.108746,0.0267742,0.993709,0.96331,-0.243909,0.111991,10.7339,2.83166,2.41519
1605,-21.9963,27.8196,-22.6243,-0.220473,0.0674507,-0.973058,0.755316,-0.619411,-0.214074,3.21365,1.67988,1.20861
1924,-21.9468,-59.5571,10.8313,-0.0165436,-0.0920031,0.995621,-0.201223,-0.975078,-0.0934483,9.77455,5.27225,3.77467
1045,-21.9145,14.4539,5.83351,0.735296,-0.0392321,0.67661,0.676956,0.0907177,-0.730411,4.77186,4.61734,2.49897
269,-21.891,-57.1438,-29.6936,0.996316,0.0791407,0.0330228,0.0784299,-0.685228,-0.724093,11.4982,8.68325,7.76181
1675,-21.8531,8.43087,7.65378,0.999858,0.0155977,-0.00635065,0.00542141,0.0589113,0.998249,7.54461,2.69448,1.54135
93,-21.8208,44.5497,-33.4967,-0.0664488,0.179852,0.981447,0.136596,0.976,-0.169606,11.3704,9.45588,8.17741
1662,-21.7551,-37.2713,37.2305,0.0321086,0.491425,0.870328,0.0906779,-0.868618,0.487114,16.7132,11.1433,5.68239
3013,-21.4,-60.4529,-17.6162,0.157596,0.980901,0.114004,0.861394,-0.0800996,-0.501582,8.83288,7.71092,7.50257
215,-21.3957,-1.16511,20.0759,0.99932,0.00282637,0.0367575,-0.0283053,0.697641,0.715888,8.06255,4.24396,3.01819
307,-21.1341,47.9699,89.8029,0.978217,0.155443,-0.13758,-0.079276,0.89228,0.444468,11.7178,9.13996,8.48608
1723,-21.0858,-9.91323,1.16959,-0.238705,-0.0333674,-0.970519,0.971082,-0.0126888,-0.238407,5.36579,4.50767,2.81205
453,-20.8875,-51.2971,-41.1886,-0.14426,-0.690545,-0.708758,-0.0130017,-0.714865,0.699142,10.432,8.02266,6.28522
2404,-20.5185,10.4961,17.0777,0.956281,0.0648542,-0.285167,0.292304,-0.242642,0.925031,5.97777,3.96184,2.2651
361,-20.4789,11.3076,67.8131,-0.116884,-0.696696,-0.707781,0.058707,-0.716266,0.695353,18.8066,14.1766,7.64937
440,-20.4638,-1.27093,14.7913,0.999957,-0.00924412,-0.000999447,0.000526317,-0.0510432,0.998696,9.31525,3.23346,1.89621
1898,-20.4347,-6.17847,18.688,0.603786,0.0319499,0.796506,-0.796466,0.0654642,0.601129,4.2038,3.50902,2.28575
1914,-20.2671,-19.6178,75.2925,0.845991,-0.124448,-0.518471,0.392833,-0.512015,0.763887,9.49597,9.16005,7.2929
2509,-20.229,0.224544,-1.32063,0.965823,0.0320852,-0.257209,0.258795,-0.0637405,0.963827,9.10553,5.86273,1.91095
993,-20.1412,6.24661,-0.175812,-0.182667,-0.0737003,0.980409,0.982849,0.0119629,0.184021,4.23398,3.75986,1.77914
892,-20.0953,55.4441,-2.14561,0.148354,0.0800846,0.985686,-0.22066,-0.968907,0.111933,11.2461,8.84888,7.19309
2971,-20.0748,8.9216,0.657097,0.996492,0.00861436,-0.0832435,0.0836135,-0.14444,0.985975,5.18479,3.46832,1.69803
1655,-20.0479,-54.502,37.5181,0.946761,0.0626525,0.315782,-0.0621012,-0.926917,0.370093,9.25136,8.54378,7.65529
2856,-19.8994,5.87165,20.9198,0.645695,-0.18631,0.740518,0.747576,0.351841,-0.563328,4.45768,4.08149,3.47638
3032,-19.7671,16.2426,-4.47566,0.022285,0.450195,0.892652,0.999247,0.0183475,-0.0341994,10.5855,5.96772,4.41156
1787,-19.7348,58.2868,65.8156,-0.209401,-0.545395,-0.8116,-0.00254511,-0.829695,0.558211,11.5796,9.15042,5.15239
624,-19.7263,68.7177,49.4515,0.357832,-0.00563803,0.933769,-0.932963,0.0398111,0.357763,8.19539,6.10886,2.18774
1382,-19.5939,58.9679,81.5325,-0.211793,-0.409101,-0.88757,-0.130348,-0.888234,0.440511,10.2764,7.82565,7.27095
2997,-19.5923,8.74883,-83.4832,0.435881,0.0386642,0.899173,0.895988,0.0756337,-0.437589,3.47085,1.41003,1.01146
1362,-19.5084,-4.15202,14.4009,0.999705,0.00899306,-0.0225799,0.0229618,-0.0449109,0.998727,6.24904,3.67872,1.79618
2851,-19.497,-3.17934,-70.7381,0.629498,0.272696,-0.727578,-0.677897,-0.264864,-0.685786,3.67872,2.96249,1.93629
143,-19.3315,0.929919,42.3435,-0.0694209,-0.661701,-0.746547,0.0560318,-0.749758,0.659336,15.8533,11.7154,6.77776
2594,-19.2458,-2.19611,7.73713,0.857792,-0.0685957,-0.5094,-0.513779,-0.143297,-0.84587,8.54918,6.27228,2.36556
2819,-19.1569,-7.65299,-85.0168,-0.0513985,0.122798,0.9911,0.039513,-0.991384,0.124883,13.2525,9.88254,9.25979
2871,-18.8504,11.2562,8.3877,0.981155,-0.0457655,-0.187726,-0.181746,0.111273,-0.97703,3.16805,2.64798,1.48502
2237,-18.8303,-13.0111,16.6429,0.101849,0.448213,0.888106,0.48565,-0.801538,0.348829,10.3713,4.54463,3.63018
2396,-18.7292,18.1517,-81.5368,-0.062676,-0.363343,-0.929545,0.997926,-0.0364891,-0.0530237,13.1207,10.391,7.84672
1866,-18.6338,38.6831,-11.0032,0.0445585,0.17379,0.983774,-0.117364,-0.977022,0.177913,19.3077,10.9147,6.48127
3129,-18.3894,-2.30241,-7.97011,-0.167473,-0.105898,0.980173,0.512327,0.840078,0.178299,3.72069,2.59143,2.20022
2980,-18.3725,8.55973,-6.01278,0.705202,-0.0939801,-0.70275,-0.708149,-0.142072,-0.691621,5.1448,4.40595,3.19112
905,-18.3434,60.3176,15.213,0.0142898,0.0556618,0.998347,-0.998431,0.0548638,0.0112321,11.1705,7.84721,7.24154
1894,-18.3101,12.2498,-0.465206,0.99692,0.034702,-0.0703326,0.0657944,0.118026,0.990828,6.97126,4.72133,2.35701
1752,-17.7799,-14.7341,2.85939,-0.0329822,0.0490702,-0.998251,0.999451,-0.00147271,-0.0330943,7.75865,3.97926,2.98286
1181,-17.5032,-2.86244,-1.81281,0.433099,0.199375,-0.879019,0.894664,0.0234403,0.446124,4.30963,3.5199,1.93779
2899,-17.359,-32.206,-43.718,0.0795607,0.0913224,-0.992638,0.0338329,-0.995468,-0.0888711,17.7351,11.6262,6.50509
1567,-17.3083,37.5561,67.3333,0.135883,0.685512,0.715269,0.133925,-0.728048,0.672317,20.5103,12.1083,6.83427
2478,-17.1129,5.80385,6.67408,0.211438,-0.10937,0.971253,0.955959,0.230101,-0.182198,5.36922,3.30566,2.52691
3077,-17.0347,2.45498,-8.08982,-0.828961,0.0817659,0.553298,-0.0284427,-0.994139,0.1043,3.97583,3.3035,2.76682
2757,-17.0315,-41.2761,-61.5261,0.896917,0.200273,-0.394246,0.24126,0.525542,0.815842,9.10231,8.1227,6.9548
1487,-16.6782,13.7039,12.0382,0.640173,-0.0382261,0.767279,0.764937,0.124106,-0.632036,4.12391,3.89576,2.71931
3003,-16.62,36.4228,16.9043,0.0858439,0.00844138,0.996273,0.949139,0.303348,-0.0843528,3.87486,0.692466,0.518209
2974,-16.4154,19.5185,-19.7709,-0.0363135,0.378562,0.924863,-0.0311044,-0.925453,0.377582,22.9784,8.67328,5.28302
270,-16.2325,-25.5229,-0.868386,-0.0264276,0.0556203,0.998102,0.0445583,-0.997393,0.0567606,16.7989,10.2115,7.86184
864,-16.191,1.8182,10.7127,0.157567,0.0243133,0.987209,0.987011,0.0278333,-0.158221,11.1974,5.44369,2.45782
3005,-16.174,33.3258,85.9327,0.0620447,0.41859,0.906053,0.965451,0.20503,-0.160835,13.3891,9.43713,7.39071
3124,-16.0713,-9.48485,-10.7375,0.0367047,0.539734,-0.841035,0.645403,0.629738,0.432301,10.2731,6.09979,5.89717
2655,-16.0102,20.5338,40.2069,0.118235,0.270533,0.955423,-0.0364491,-0.960341,0.276436,19.7135,12.1042,6.2563
417,-15.7969,-10.2366,9.23739,0.512779,-0.0964593,-0.853084,-0.857914,-0.0949039,-0.504952,6.1819,4.7341,2.84439
3093,-15.7453,8.7125,-61.152,-0.214471,0.129092,0.968162,-0.0185164,-0.991587,0.128114,23.1995,12.1677,7.62443
1006,-15.6089,0.0443048,-32.7861,-0.12447,0.170206,0.977516,-0.0100877,-0.985343,0.170284,19.1646,11.201,7.66322
1721,-15.6004,14.3982,21.6655,0.156863,-0.649533,0.743976,-0.93967,-0.330028,-0.0900096,9.40737,7.41986,5.1439
392,-15.503,-58.8189,-5.09058,0.154254,-0.982975,-0.0998276,0.0520685,-0.0928091,0.994322,10.3814,9.07052,6.52497
2685,-15.401,-8.17509,76.5842,-0.095823,0.406437,-0.90864,0.628986,0.732226,0.261195,12.1668,7.56013,7.20085
1122,-15.3767,-6.16441,18.2593,-0.119483,-0.0353479,0.992207,0.0462981,-0.998477,-0.029996,3.67792,2.57083,2.18928
1493,-15.3107,-61.7263,9.68846,0.768531,0.628454,-0.120019,0.0450069,0.134018,0.989956,10.0321,9.47991,7.74139
2701,-15.1466,44.0956,44.6595,0.11306,0.424674,0.898259,-0.0874179,-0.896298,0.43475,19.2166,12.2533,9.77055
1869,-15.0546,13.3348,87.6195,0.964413,0.188323,-0.185585,0.180446,0.0442325,0.98259,12.242,8.73617,7.3448
2575,-15.026,-9.78919,1.19629,0.0970621,0.0400337,-0.994473,-0.99506,0.0248538,-0.0961188,5.11576,3.5456,2.71775
1744,-14.8641,26.9424,-39.5317,-0.100967,0.248132,0.96345,-0.024354,-0.968725,0.246939,18.5522,10.8974,8.32365
2119,-14.6529,23.4397,88.601,-0.017047,0.151373,0.98833,0.986025,0.166381,-0.00847582,9.86287,7.17225,5.11068
690,-14.5381,-47.5311,-51.9337,0.901431,0.40366,0.156463,-0.399034,0.634534,0.66192,8.63624,8.41478,7.19646
1862,-14.511,-6.03043,-4.27358,0.990168,0.0625839,-0.125105,0.138862,-0.331751,0.933091,9.3168,4.54739,2.652
1555,-14.4916,19.1493,9.47089,0.0723977,0.0129381,0.997292,0.977055,-0.201736,-0.0683114,7.85363,6.24254,3.4833
1410,-14.4638,39.2648,-49.8314,0.109342,-0.454168,-0.884181,-0.991587,-0.111837,-0.0651782,10.9696,7.309,6.70052
3031,-14.4258,-7.78753,13.7266,0.966269,-0.0495152,-0.252732,-0.253284,-0.00511956,-0.967378,6.14139,3.56472,1.7524
388,-14.4179,-2.01332,-8.18937,0.136284,0.0627274,-0.988682,-0.986208,0.103203,-0.129395,3.92976,2.88886,2.18872
2474,-14.293,-41.2065,-18.3544,0.014549,0.147212,-0.988998,0.0169767,-0.988997,-0.146962,16.9888,13.1553,7.79168
1124,-14.1888,-16.3405,54.5759,-0.0586756,-0.646646,-0.76053,0.0209364,-0.762472,0.646682,16.9107,14.58,7.92792
1190,-13.9201,-13.1063,-58.5561,0.150066,0.104839,-0.983102,0.00423767,0.994285,0.106678,19.609,12.8262,9.21232
240,-13.8277,64.7558,50.7518,0.213391,-0.121927,0.969329,0.971045,0.135546,-0.196719,10.9827,7.10598,3.10651
422,-13.7531,-37.8223,57.7447,0.0925618,-0.237238,0.967032,-0.0305493,0.970067,0.240906,10.8524,8.83688,6.40236
2916,-13.5302,-2.96502,-72.8051,-0.899115,-0.0865794,0.429064,0.419793,0.107036,0.901286,2.70372,2.39893,1.29529
78,-13.2695,9.35191,-40.8888,0.0573008,-0.261375,-0.963535,0.991957,0.12401,0.0253513,2.17316,1.28231,1.09721
2854,-13.2554,59.6423,49.4685,0.2829,-0.0645879,0.956972,0.946905,0.177723,-0.267929,9.90663,7.21981,4.54094
2669,-13.1212,1.62588,83.7778,0.976497,0.215263,-0.0107813,0.0755938,-0.295214,0.952436,10.7333,8.83134,7.14438
2300,-12.9524,52.6588,-18.3632,0.213379,0.355801,0.909877,0.949983,0.141823,-0.278243,10.509,8.71406,7.96355
217,-12.8754,46.1572,17.5165,0.108766,0.0590345,0.992313,-0.172969,-0.981883,0.077373,16.6001,9.94673,6.48285
2270,-12.7246,58.1832,65.1978,-0.204864,-0.777791,-0.594198,0.14349,-0.624381,0.767828,10.6178,9.36596,4.95918
1645,-12.5395,7.80451,-3.28225,0.0591998,0.0468147,-0.997148,0.976698,0.203712,0.0675497,7.85292,4.32097,3.65529
203,-12.3465,10.7556,17.1281,0.671491,-0.0458921,0.73959,0.715634,0.299131,-0.63118,4.37315,3.43445,1.99261
2315,-12.1853,-3.88303,13.9533,0.0998954,-0.0121552,-0.994924,-0.992519,0.0693163,-0.100501,3.74835,2.7587,1.96683
1407,-12.1337,16.5587,-50.276,0.155921,0.244668,-0.956988,0.111172,0.958335,0.263126,4.17626,0.912414,0.658656
2244,-12.1326,-55.6731,24.4948,-0.223992,0.970545,0.0887169,-0.159721,-0.126356,0.979042,10.9098,9.83562,9.77458
1714,-12.0748,0.730228,-80.8091,0.963834,0.131893,0.23158,0.225968,0.0562401,-0.97251,2.14022,1.43538,1.15166
112,-11.9842,14.6276,5.18919,0.998088,0.0615871,0.00523855,-0.00162855,-0.0585209,0.998285,7.76261,4.48584,2.56454
2647,-11.8371,-36.2654,36.0446,0.0993022,0.408114,0.907514,-0.123725,0.910008,-0.395698,16.5702,11.8551,6.8012
1917,-11.8205,0.283563,0.884714,0.998001,0.0349636,-0.0526471,0.0552285,-0.0775075,0.995461,4.88163,2.86612,2.0005
2855,-11.7885,-0.303963,26.5805,0.0988086,0.966756,0.235838,0.970292,-0.0410038,-0.238437,11.5761,8.05363,5.75338
1801,-11.7746,-0.839075,19.3128,0.931794,0.282112,0.228413,0.360071,-0.79797,-0.483314,4.17896,3.94549,2.58996
2827,-11.719,6.17736,-90.4878,0.214114,0.0201851,-0.9766,0.367277,0.92476,0.0996369,10.6066,9.39997,8.38263
1013,-11.4931,-11.7979,16.2723,-0.0890454,-0.332804,-0.938782,0.995893,-0.0142613,-0.0894068,7.79469,5.52862,3.53091
1751,-11.479,-15.8033,11.4737,0.982526,0.0643571,-0.174644,0.172661,0.0352228,0.984351,4.97493,4.13199,2.49199
1988,-11.2903,5.64759,9.82257,0.237208,0.101591,-0.966132,0.971346,-0.00967768,0.237471,10.5131,6.30301,2.36421
3134,-11.0382,59.2361,32.5528,0.0746639,-0.0316891,0.996705,0.208806,-0.976841,-0.0466994,11.2202,9.10947,7.58665
177,-10.9674,-14.7681,2.1788,-0.00261863,-0.0314013,0.999503,0.722898,-0.690671,-0.0198048,8.32958,4.23058,3.76263
1486,-10.9088,0.867711,-3.69628,0.457827,0.0725223,0.886079,0.887209,0.0266955,-0.460595,3.21996,2.56983,1.74898
416,-10.5966,29.532,14.6853,0.0629837,0.113737,0.991512,-0.0809012,-0.989634,0.118661,21.7363,9.6885,7.86766
1053,-10.5102,19.3444,-56.5364,0.681398,0.0533351,0.729968,0.718195,0.143469,-0.680891,2.03705,1.43004,1.09568
2689,-10.2069,-48.1104,48.6077,0.988853,0.0987892,0.111406,-0.101827,-0.0972246,0.99004,10.2833,8.8224,7.46964
346,-10.1687,-0.301173,-59.1294,-0.337354,0.0437606,-0.94036,0.866,-0.377237,-0.328232,1.55765,1.17553,1.08454
830,-10.0505,2.83078,3.66693,-0.0943515,0.106302,-0.989847,0.991751,0.0966839,-0.0841499,16.0084,5.01544,2.63398
3046,-10.0166,-20.5795,25.8401,-0.010052,0.442975,0.896478,0.175577,-0.881813,0.437697,18.2195,10.8431,7.61237
2822,-9.97041,-21.0184,-78.6757,0.356742,0.520235,-0.775945,-0.421854,0.830798,0.363063,9.21817,7.83638,7.7164
228,-9.94988,16.145,-4.86152,0.0027062,0.412372,0.911012,0.996684,-0.0751985,0.0310781,10.5685,5.98626,4.29634
1651,-9.92973,0.437234,-8.10747,-0.180409,0.963853,0.196061,-0.826454,-0.0404652,-0.561548,4.7191,3.21012,2.77949
528,-9.83389,-10.1386,-41.7702,-0.173697,-0.0950363,0.980203,0.439881,0.883035,0.163564,2.34852,1.70674,1.44134
701,-9.61442,9.55368,10.9132,0.984738,0.0629402,0.162266,0.169057,-0.124282,-0.977739,9.56436,4.49608,2.20368
3143,-9.58867,7.98752,15.1755,0.999566,0.0151436,-0.0252705,0.0231821,0.125023,0.991883,9.28147,3.29678,1.44244
1216,-9.58416,-9.44944,1.52792,-0.191121,0.0937583,-0.977078,0.981558,0.0141525,-0.190639,4.69607,2.74461,2.3362
146,-9.53257,6.22083,20.5171,0.998077,0.0577208,0.0226168,0.0107636,-0.520631,0.853714,8.03588,4.01315,3.64513
147,-9.45907,-42.1629,9.20872,-0.00305851,0.244092,0.969747,0.114102,-0.963333,0.242838,16.4749,12.6563,8.12087
487,-9.1988,-29.616,-15.5543,0.0443575,0.0779336,0.995971,0.585325,0.805885,-0.0891281,3.78028,1.51065,1.26806
987,-9.19244,-0.54219,-63.3417,-0.210406,0.0776108,0.974528,-0.827457,0.516722,-0.219804,4.51219,1.22529,1.01422
3083,-9.09342,14.0479,12.2272,0.942597,0.0575385,-0.328939,0.331873,-0.0521458,0.941882,5.64596,4.65283,2.85093
2444,-9.03752,4.9658,-14.6483,0.315151,-0.948991,-0.00982998,0.948345,0.314506,0.0415784,8.72325,8.39079,6.33923
1016,-9.02635,-18.135,-25.8441,0.0463714,0.0947625,-0.994419,0.0716951,-0.993239,-0.0913068,17.9735,12.0627,8.55286
614,-8.95418,57.5376,80.5029,-0.119443,-0.2636,-0.957209,-0.105439,-0.955291,0.276229,10.8745,8.59812,5.7159
1814,-8.73543,-3.99592,14.0485,-0.11267,-0.014516,-0.993526,-0.309136,-0.949758,0.0489337,3.59139,2.0495,1.78895
1078,-8.73456,10.9381,-80.561,0.918095,-0.392946,0.051907,0.0293151,0.197919,0.97978,3.91562,1.42618,1.01524
48,-8.6798,-10.0128,8.56185,0.0911862,0.0393058,0.995058,0.898733,-0.433617,-0.0652308,5.33528,3.08463,2.51671
2303,-8.6768,-58.6655,-18.594,0.145296,-0.889043,-0.434156,0.534045,0.43987,-0.722018,8.61085,7.87566,7.64617
1387,-8.63111,-0.79559,14.2355,0.991411,-0.00623613,-0.130632,-0.130101,0.0547147,-0.98999,5.79397,3.44466,1.92099
1842,-8.59917,-6.2693,18.0772,0.996991,-0.0729212,0.0262821,-0.0152182,0.148324,0.988822,6.23167,3.70309,2.56422
726,-8.3197,-49.7808,-39.3218,0.121536,0.860589,0.494586,-0.961517,-0.021619,0.273894,11.0705,9.41252,7.65124
2470,-8.22009,11.1549,5.60399,0.996812,0.0363052,-0.0710515,0.0650167,0.146602,0.987057,10.3976,5.06834,1.82065
1627,-8.1724,9.00514,6.80258,0.984822,-0.00254967,0.17355,0.173172,0.0820187,-0.981471,3.7126,3.14389,1.52862
1742,-8.12054,38.2063,-10.3514,0.02901,0.166901,0.985547,-0.126921,-0.977366,0.169251,19.8591,10.0583,6.51053
1701,-8.09899,-28.9092,68.1208,0.198909,0.152809,-0.968031,-0.949999,-0.212539,-0.228754,8.78207,8.03375,7.46977
319,-7.90471,44.4935,-32.9672,0.0174814,0.238128,0.971076,-0.112592,-0.964578,0.238562,11.2264,9.42039,8.19669
1167,-7.86324,-2.69046,-50.1582,-0.015531,0.122157,0.992389,0.0719469,-0.9898,0.122964,4.00716,1.77047,1.51251
2338,-7.67994,-5.57729,-13.3207,0.118008,-0.0146414,0.992905,0.990628,0.0709876,-0.116691,7.7743,4.27623,3.50833
1447,-7.66951,12.2777,-1.11198,0.991773,0.128002,-0.00159931,-0.0222647,0.184785,0.982527,6.6478,4.71007,2.28739
2833,-7.50497,-1.40345,-69.7177,-0.00607166,-0.050866,0.998687,-0.816566,-0.576232,-0.0343136,2.73059,1.72503,1.36199
2217,-7.49151,-11.2802,-8.33164,-0.0421641,-0.175389,0.983596,0.119413,-0.978299,-0.169325,7.28229,4.45527,4.03057
117,-7.42346,-30.2413,-67.1,-0.1734,0.388276,0.905083,-0.610981,-0.763188,0.210349,11.1447,9.07173,7.88743
120,-7.16756,11.2381,65.1133,-0.128427,-0.752692,-0.645725,0.101741,-0.657681,0.746394,18.6367,14.6698,9.22269
2948,-7.04279,-5.60981,7.38403,0.960667,0.0480715,0.273511,0.274398,-0.0128197,-0.961531,14.2561,10.0544,3.00124
911,-7.0198,-31.703,-43.8228,0.100187,0.241723,-0.965159,-0.0315772,0.970324,0.239739,16.9378,11.168,6.40097
858,-6.92961,19.4836,-19.8936,0.020789,0.40319,0.91488,-0.0465676,-0.913694,0.403725,21.8629,8.88806,6.66958
598,-6.73362,-2.12467,6.01052,0.96674,-0.019027,-0.255053,-0.255753,-0.0801207,-0.963416,9.56706,6.08965,2.25241
1569,-6.67512,26.9284,-62.8507,0.0262392,-0.331905,-0.942948,-0.999349,0.0146468,-0.0329642,12.2354,9.8549,9.18292
2418,-6.64705,0.961285,40.7929,-0.111702,-0.771669,-0.626139,0.064238,-0.634371,0.770355,15.2896,11.6453,8.63785
